Collection,Name,Key,BPM,Energy
unlEASHed,Rocket man RMX,A#,127.00,6
unlEASHed,Lehmbher Hussainpuri,Cm,96.13,5
unlEASHed,Rick Ross Hustlin' (Acapella),G#,135.97,4
unlEASHed,"Taki Taki (Lyrics) ft. Selena Gomez, Cardi B, Ozuna",C#m,96.00,6
unlEASHed,Childish Gambino Bonfire (Lyrical Video),Cm,81.00,6
unlEASHed,Say My Name (Live),Cm,110.42,6
unlEASHed,Disturbia (instrumental),D,125.00,7
unlEASHed,oooOOOOOHHHHHHH!!,Fm,0.00,4
unlEASHed,Breaking The Habit,Em,100.04,5
unlEASHed,Don't Let Me Down (Illenium Remix),B,80.00,7
unlEASHed,Nishana **Official Music Video**,D#m,90.00,7
unlEASHed,DELAY - Before The Storm,Cm,131.09,7
unlEASHed,What They Really Want,Fm,83.50,6
unlEASHed,"SOFI, Skrillex, Kill The Noise – Bring Out the Devil (Studio Acapella) DL Link",Dm,139.97,5
unlEASHed,Fly (Feat. Parker Pohill),E,145.00,8
unlEASHed,Plan Bana Le Full Video Titoo MBA Nishant Dahiya Aishwarya Nigam & Surabhi Dashputra,A#m,138.00,6
unlEASHed,,D#,0.00,4
unlEASHed,Out Of My Head,Em/Bm,99.00,7
unlEASHed,Cheez Badi Full Video Machine Mustafa & Kiara Advani Udit Narayan & Neha Kakkar T-Series,Fm,96.98,6
unlEASHed,,F,0.00,4
unlEASHed,Parmish Verma Juke Dock,Dm,84.00,8
unlEASHed,Stylez Major- All Of Me [ Audio] [ break up songs] (love songs 2017) Lyrics,G#m,128.00,6
unlEASHed,Schoolboy Q ft. BJ The Chicago Kid – Studio (Instrumental),D#m,134.00,4
unlEASHed,Someone Like You,A,134.99,3
unlEASHed,Trap On Acid - RL Grime,G#m,140.00,7
unlEASHed,Full Video Shaandaar Alia Bhatt & Shahid Kapoor Vishal Dadlani Amit Trivedi,Gm,152.08,5
unlEASHed,Faded (Afterfab Remix),Em,80.00,8
unlEASHed,Lil Wayne Believe Me Ft Drake,A#m,91.99,4
unlEASHed,I Like It,Fm,136.00,7
unlEASHed,"Me, Myself & I",Cm,111.95,5
unlEASHed,Locked Away,C#,117.52,6
unlEASHed,TRNDSTTR (Lucian Remix),Dm,130.02,5
unlEASHed,Riyasat Full HD New Hindi Songs 2014,Cm,112.50,7
unlEASHed,Singhan Diyan Gadiyan Jazzy B Full Official Music Video,F#m,80.00,7
unlEASHed,A Beautiful Lie,Am,127.54,6
unlEASHed,03 Blame The Night,D#,140.00,7
unlEASHed,"Nagada Nagada Full Video Song HD Jab We Met Kareena Kapoor, Shahid Kapoor",Fm,125.00,6
unlEASHed,Om Mangalam (Uncut Video Song) Kambakkht Ishq Akshay Kumar & Kareena Kapoor,C#m,112.98,7
unlEASHed,Abu Dhabi 5 (the end),D#m,101.00,7
unlEASHed,Hot In Herre,Em,106.59,6
unlEASHed,M.A.A.D. City (Eprom Remix) (Vanilla Cup Trap Bootleg),G#m,144.87,7
unlEASHed,Blvk Sheep - Insanity,F#m/C#m,135.00,7
unlEASHed,Britney Spears – Baby One More Time (Studio Acapella) DL Link,Cm,92.89,4
unlEASHed,Pre-Vocal 01 (20),A#,0.00,4
unlEASHed,Feel So Close,G,127.98,6
unlEASHed,Choorhey Wali Bahh (Full Song) Mankirt Aulakh Parmish Verma Latest Punjabi Song 2017,D#m,82.04,6
unlEASHed,"Haseeno Ka Deewana Full Video Song Kaabil Hrithik Roshan, Urvashi Rautela Raftaar & Payal Dev",Em,136.00,6
unlEASHed,Full Song Jab Tak Hai Jaan Shah Rukh Khan Katrina Kaif Shilpa Rao Raghav,F#m,144.00,5
unlEASHed,Mumbai Can Dance Saalaa Title Track Ashima Sunidhi Chouhan Bappi Lahiri,Dm,128.00,7
unlEASHed,Bitches,Fm,80.00,8
unlEASHed,Stacy's Mom Lyrics (Full Song),Em,117.99,8
unlEASHed,"Booty (Remix) Ft Chris Brown, Trey Songz & Jeezy",Fm,144.00,4
unlEASHed,MINTU DHURI & MISS POOJA  Punjabi Duet Songs 2014,F#m,90.00,6
unlEASHed,Pray For Em,C#m,140.00,7
unlEASHed,JASMINE SANDLAS feat GARRY SANDHU ILLEGAL WEAPON INTENSE Latest Punjabi Songs 2018,D#m,94.00,7
unlEASHed,Travis Porter,Fm,96.00,6
unlEASHed,Daddy lyrics,B,124.17,3
unlEASHed,Trumpets (Official Audio),Am,100.00,7
unlEASHed,never stop fkn rave DVBBS Cut Sample,All,141.34,4
unlEASHed,Bring Me To Life,Em,94.99,6
unlEASHed,Stimulated,Fm,119.88,5
unlEASHed,Kiss Kiss,D#m,140.00,7
unlEASHed,LOUD & NOAX - ROYALS,D#m,140.00,6
unlEASHed,"""Flava In Ya Ear"" (Remix) (Feat. Notorious B.I.G., LL Cool J, Busta & Rampage)",Cm,90.02,6
unlEASHed,Flames (Prod. Woodlyn) OFFICIAL INSTRUMENTAL,Fm,156.00,6
unlEASHed,"This Ain't A Scene, It's An Arms Race",Am,100.00,7
unlEASHed,Gollu Aur Pappu Video Song Vir Das Kunaal Roy Kapur,Am,118.12,7
unlEASHed,WHUT,Fm,0.00,4
unlEASHed,New Punjabi Songs 2016 Pajero 2 Preet Brar Afsana Latest Top Hits Songs 2015-2016,Fm,158.00,6
unlEASHed,Guru Randhawa: TAARE T-SERIES,C#m,139.86,5
unlEASHed,Pre-Vocal 01 (5),Gm,143.49,4
unlEASHed,Kawa Wali Panchait Ammy Virk Ardaas Releasing on 11th March,Em,84.00,7
unlEASHed,Clean Bandit - George Twins Cover,C#m,121.00,7
unlEASHed,gotinstrumentals.com,Cm,137.01,4
unlEASHed,Don't Matter,Dm,125.21,6
unlEASHed,Feed Me - Cott's Face,Am,128.00,8
unlEASHed,Calcutta Kiss Song Detective Byomkesh Bakshy Lauren Gottlieb,Em,124.09,7
unlEASHed,Wrecking Ball (CAKED UP Remix),Dm,95.00,7
unlEASHed,Official Music Video),Em,86.00,6
unlEASHed,Lyrical: Challa Full Song with Lyrics Jab Tak Hai Jaan Shah Rukh Khan Gulzar,Am,118.00,7
unlEASHed,Love U [NCS Release],D,140.00,8
unlEASHed,Take Me Home (REVOKE Remix),Fm,154.01,8
unlEASHed,"Parineeti, Sidharth Hasee Toh Phasee",D#m,152.09,5
unlEASHed,Soni Pabla Boli Pani,C#m/B,97.12,7
unlEASHed,DJ Got Us Fallin' In Love ft. Pitbull,Gm,120.00,7
unlEASHed,07 Babli Badmaash,Em,124.00,7
unlEASHed,SOTY Alia Bhatt Sidharth Malhotra Varun Dhawan,Bm,130.21,7
unlEASHed,Dard E Disco Full Video HD Song Om Shanti Om ShahRukh Khan,Cm,111.46,7
unlEASHed,Ashkelon [ ARABIC TRAP MUSIC ],Gm,130.01,8
unlEASHed,Lose yourself (Acapella)_1,All,114.28,4
unlEASHed,Gettin' Jiggy Wit It,B,107.90,6
unlEASHed,Bass Cannon (JSTJR Bootleg),G#m,100.00,8
unlEASHed,temper,Gm,90.00,7
unlEASHed,Fergie – London Bridge (Studio Acapella) DL Link,Fm,90.99,4
unlEASHed,No 01,F#m,0.00,4
unlEASHed,Needed Me,Gm,111.00,6
unlEASHed,Daka [Full Song] Ishq Ho Gaya,Em,152.00,7
unlEASHed,Deewangi (Full Song) Harmeek Singh White Hill Music,Cm,152.05,7
unlEASHed,(Bachna Ae Haseeno) - Full Video Song#t=22.flv,A#m,80.00,4
unlEASHed,Meet Bros Anjjan,Cm,143.06,7
unlEASHed,Bitcoin / БИТКОИН ( Crypto Trap Music ),Em,101.00,6
unlEASHed,Dark Horse,A#m,132.00,7
unlEASHed,"DJ Khaled – No Brainer (Lyrics) ft. Justin Bieber, Chance the Rapper, Quavo",Am,102.00,7
unlEASHed,"""Kolo Langdi Panjebaan Harjeet Harman"" Panjebaan",Fm,153.66,6
unlEASHed,Bara Bore - PagalWorld.com,A#m,84.00,7
unlEASHed,All Of The Lights (lyrics),A#m,137.07,5
unlEASHed,Treasure,Cm,116.00,7
unlEASHed,Green Light (Live) - The Beyoncé Experience,Fm,128.40,6
unlEASHed,,Cm,143.00,6
unlEASHed,vox 1,All,0.00,4
unlEASHed,I Wanna Love You Forever (Video),Em,104.00,4
unlEASHed,Trap Freestyle Beat Instrumental (Prod. KidRyan),Bm,158.00,6
unlEASHed,OMG! [TRAP],Cm,140.01,7
unlEASHed,Pray For Me (Audio),Em,100.50,6
unlEASHed,JAEGER & Meric - After Dawn,Dm,140.00,8
unlEASHed,Never Had A Friend Like Me (HQ),D#m,88.01,6
unlEASHed,"Kygo, Selena Gomez – It Ain’t Me (Studio Acapella) DL Link",Am,100.00,4
unlEASHed,10 Victoria's Secret Models (Whethan Remix),F#m,145.00,8
unlEASHed,"Chaar Botal Vodka Full Song Feat. Yo Yo Honey Singh, Sunny Leone Ragini MMS 2",Am,122.99,6
unlEASHed,cliche 140_Drop Drop Drop That Beat,All,0.00,4
unlEASHed,Million Reasons,Am,131.32,3
unlEASHed,MERI JEET BOHEMIA Full Song Skull & Bones,D#m,102.00,4
unlEASHed,Ay - (C#),F#m,0.00,4
unlEASHed,Punjabi Hurrr (ft Nirmal Sidhu) ***Official Video***,Fm,128.00,7
unlEASHed,Cups (Pitch Perfect’s “When I’m Gone”),C/Am,109.36,7
unlEASHed,Redbone (Instrumental),Gm,80.00,4
unlEASHed,If I Ain't Got You,Em,119.25,4
unlEASHed,Blasterjaxx & Badd Dimes - Titan (Available February 3),D#m,128.02,8
unlEASHed,Dimaagh Ka Dahi Hogaya Dimaagh Ka Dahi Kunal Ganjawala & Ritu Pathak,G#m,125.00,7
unlEASHed,Stressed Out (Tomsize Remix),Am,85.00,7
unlEASHed,Pineapple,Fm,130.00,4
unlEASHed,Jism 2 Yeh Kasoor Official Video Full Song HD YouTube,Dm,105.28,3
unlEASHed,White Tiger [Lyric Video],A,81.00,7
unlEASHed,I Don't Fuck With You (Explicit),D#m/F#,98.04,8
unlEASHed,Main Tera Hero Shanivaar Raati Full Video Song Arijit Singh Varun Dhawan,Bm,137.50,7
unlEASHed,Rajveer,Fm,100.00,7
unlEASHed,Never Too Late,Dm,150.00,6
unlEASHed,16 Punjabi Wedding Song,E,107.00,7
unlEASHed,Chammak Challo,Cm,134.00,7
unlEASHed,Yeh Kisne Jadu Kiya,A#,84.98,3
unlEASHed,Yeah!,Cm,105.00,6
unlEASHed,CAN'T STOP THE FEELING! First Listen (Featuring the cast of DreamWorks Animation's Trolls),Am,113.00,7
unlEASHed,Take/Five & DELAY - Alone,Gm,142.00,8
unlEASHed,"Bridgit Mendler, Kaiydo – Atlantis (Studio Acapella) DL Link",A#,144.01,4
unlEASHed,Pro Vocals Shouts (15),A,0.00,4
unlEASHed,I Knew You Were Trouble,F#,107.45,5
unlEASHed,2 step bhangra with lyrics,C#m,119.75,5
unlEASHed,Shivaay DJ VERONIKA and Mafiya Munda T-Series (Remix),Em,140.00,7
unlEASHed,Full Song Salaam Namaste Saif Ali Khan Preity Zinta Shaan Gayatri,Gm,94.79,5
unlEASHed,Katti Batti Imran Khan & Kangana Ranaut Shankar Ehsaan Loy,D,137.00,7
unlEASHed,SLIPPIN  BEST ARABIC TRAP ⚡King Baass⚡,Em,85.00,7
unlEASHed,2 On (Audio),F#m,101.00,6
unlEASHed,Youngblood,Gm,90.00,8
unlEASHed,"""Mitran Da Naa Chalda Harjeet Harman"" Panjebaan",Em,84.24,5
unlEASHed,Fa Sho Feat. T Dot (Prod. By Mando Fresh),D#m,92.00,6
unlEASHed,ZEZE (feat. Travis Scott & Offset),D#m,98.00,7
unlEASHed,Zack Knight x Jasmin Walia - Bom Diggy (Official Music Video),Em,104.00,6
unlEASHed,Dangerously In Love (Live),D#m,100.01,5
unlEASHed,Say It (Instrumental),Bm,107.01,4
unlEASHed,bounce CUT,All,0.00,4
unlEASHed,TiK ToK,Dm,119.93,7
unlEASHed,Linden Tree (Prod By Keri) Storyteller Vol 1,D,90.00,6
unlEASHed,Slow Motion,F,95.00,6
unlEASHed,Congratulations,F#,123.01,6
unlEASHed,TheUnder - Fire,Fm,85.00,7
unlEASHed,Always Be My Baby,E/C#m,157.93,5
unlEASHed,Katy Perry – By the Grace of God (Studio Acapella) DL Link,A#,108.10,3
unlEASHed,My Friends Over You,D,88.90,7
unlEASHed,"Aaja Ni Official Video HD Trip To Bhangarh Tochi Raina Manish Chaudhary, Suzanna Mukharjee",C#m,112.50,6
unlEASHed,Sound Of The Future,A,0.00,4
unlEASHed,Narma Jenny Johal Feat. Bunty Bains & Desi Crew Latest Punjabi Song 2015,Gm,88.00,6
unlEASHed,Dhoom (Full Video) Gaivy Bal Johny Vick New Punjabi song 2017,A#m,134.96,4
unlEASHed,Encore For The Fans,Fm,120.17,2
unlEASHed,everybody put yo hands in the air,F#,125.70,4
unlEASHed,Gurdas Maan : Punjab Jatinder Shah Gurickk G Maan New Punjabi Song Saga Music,Dm,118.85,6
unlEASHed,Lights,C#m,120.00,6
unlEASHed,Welcome to Atlanta Instrumental_N0qZMhOHd10_youtube,D#m,96.00,5
unlEASHed,Don't Wake Me Up,A#,128.00,7
unlEASHed,4B x AAZAR - POP DAT [Thissongissick.com Premiere] [Free Download],Fm,149.99,8
unlEASHed,'Crazy Cukkad' FULL VIDEO Song Swanand Kirkire T-series,E,125.00,6
unlEASHed,She Knows (feat Juicy J) (instrumental),G#m,140.00,6
unlEASHed,River (Audio),G#m,90.00,6
unlEASHed,Maine Pyaar Kyun Kiya,A,136.00,6
unlEASHed,and,C,110.85,2
unlEASHed,Magnetic (AObeats Remix),D#,147.00,6
unlEASHed,Exclusive: Maa Ka Phone VIDEO Song Khoobsurat Sonam Kapoor Bolllywood Songs,Fm,146.17,7
unlEASHed,Sangrur - Ravinder Grewal - Latest Punjabi Songs 2015 - Chandigarh Waliye - Sagahits,Cm/Fm,91.91,7
unlEASHed,"Give Me Everything ft. Ne-Yo, Afrojack, Nayer",Cm,129.00,7
unlEASHed,12 Ting Rang,Cm,130.00,7
unlEASHed,Full Song Gunday Ranveer Singh Arjun Kapoor Priyanka Chopra,Cm,126.67,6
unlEASHed,Kabhi Alvida Naa Kehna Shahrukh Khan Rani Mukherjee,F,111.77,4
unlEASHed,Are U Still Down?,Em,91.06,6
unlEASHed,I Keep Holding On (My Hope Will Never Die),Fm,116.00,8
unlEASHed,Take/Five - Hell,F#m,140.00,7
unlEASHed,"Above & Beyond, Richard Bedford – Sun & Moon (Studio Acapella) DL Link",A,134.26,4
unlEASHed,Master Of The Drop,Fm,0.00,4
unlEASHed,The Heart Wants What It Wants,Cm,117.67,6
unlEASHed,Gunday No. 1 Dilpreet Dhillon Latest Punjabi Songs 2014 Speed Records,F#m,90.00,6
unlEASHed,Jail Amar Sajaalpuria (OFFICIAL VIDEO) Latest Punjabi Songs 2017 Yaar Anmulle Records,Em,92.00,7
unlEASHed,Cheerleader LYRICS,E,118.00,6
unlEASHed,Naughty No.1 Full Video Barkhaa Sara Loren Neha Kakkar & Amjad Khan Amjad Nadeem,Fm,108.10,7
unlEASHed,MANTRA ( Indian Trap Music ),Em,140.00,5
unlEASHed,Boyfriend LYRICS,A#m,97.00,6
unlEASHed,Nice For What Lyrics,Fm,93.43,7
unlEASHed,Daka [Full Song] Ishq Ho Gaya,Em,152.00,7
unlEASHed,"A Flying Jatt - Tiger S, Jacqueline F - Sachin, Jigar, Vayu _ Kanika Kapoor",Cm,91.99,6
unlEASHed,Walk It Talk It (Audio) ft. Drake,Dm,146.00,6
unlEASHed,Trap Down For What,Em,103.97,6
unlEASHed,Honesty (Lyrics),Bm,136.00,3
unlEASHed,Rang De Basanti - WapLoft.com,Gm,105.00,7
unlEASHed,Phone,All,0.00,4
unlEASHed,Royals (US Version),D,85.00,5
unlEASHed,She Was A Fool (Prod By Keri) Storyteller Vol 1,C#m,90.00,6
unlEASHed,Dirty Little Secret,A#,143.80,7
unlEASHed,"Bubble Butt (feat. Bruno Mars, 2 Chainz, Tyga & Mystic)",Am,118.94,6
unlEASHed,Erik Arbores - Get Ready (played by Pete Tong on BBC Radio 1),D#m,127.00,8
unlEASHed,Emotions,Am,114.73,7
unlEASHed,"Noah Cyrus, Labrinth – Make Me (Cry) (Studio Acapella) DL Link",Dm,148.70,3
unlEASHed,Hotline Bling (Charlie Puth & Kehlani Cover) [Wildfellaz & Arman Cekin Remix],Dm,140.00,4
unlEASHed,"""Dasni Sharab Di"" Exclusive Video Song From Gang Of Ghosts Paoli Dam, Saurabh Shukla ",C#m,132.06,7
unlEASHed,Surprise fatherfucker,Em,133.81,4
unlEASHed,Rain Over Me,Dm,96.00,7
unlEASHed,Enna Sona Remix By DJ NYK Shraddha Kapoor Aditya Roy Kapur A.R. Rahman Arijit Singh,Gm,100.00,7
unlEASHed,Crazy In Love (Live) - The Beyoncé Experience,Dm,159.84,6
unlEASHed,Vocal Loops 19,All,137.18,4
unlEASHed,LADDU (FULL SONG) GARRY SANDHU & JASMINE SANDLAS LATEST PUNJABI SONGS 2017 FRESH MEDIA RECORDS,D#m,87.99,7
unlEASHed,Fun.: We Are Young ft. Janelle Monáe [OFFICIAL VIDEO],Dm,115.96,4
unlEASHed,"New Flame (Feat. Usher, Rick Ross) (Instrumental)",C#,142.00,5
unlEASHed,Call Me Maybe,G,120.00,8
unlEASHed,TOP $HELF - FLEX,Em,80.01,6
unlEASHed,Do You Know (Twinbeatz Remix) Diljit Dosanjh Tris Dhaliwal Latest Punjabi Songs 2016 ,C#m,96.00,7
unlEASHed,You Know The Cure (J. Cole x Jerry Folk x ELOQ),Bm,90.00,6
unlEASHed,"BlocBoy JB ""Rover 2.0"" ft. 21 Savage Prod By Tay Keith (Official Video) Shot By: @Fredrivk_Ali",Dm,140.30,6
unlEASHed,EK PYAR KA NAGMA HAI BY MELODIA SENIOR CHOIR DUBAI 2016,D,84.00,5
unlEASHed,Hold You Down,F#m,126.67,5
unlEASHed,Five Hours (Static Video) [LE7ELS],Gm,127.96,7
unlEASHed,"What The Fark Full Video HD Amit Sahni Ki List Vir Das, Vega Tamotia, Anindita Nayar",Cm,128.00,7
unlEASHed,Amrinder Gill - Rhythm Boyz Entertainment - Latest Punjabi Songs 2015,G#m,98.00,5
unlEASHed,Live Your Life ft. Rihanna,Bm,101.27,6
unlEASHed,10 Tell Me How Much,Bm,105.00,7
unlEASHed,Palat Tera Hero Idhar Hai (Full Video) Song Main Tera Hero Arijit Singh Varun Dhawan,A#m,133.75,5
unlEASHed,Song (with Opening Credits) - Jhoom Barabar Jhoom Amitabh Bachchan,Dm,92.91,6
unlEASHed,Right Here,Am,93.91,5
unlEASHed,All I Think About,Gm,120.40,8
unlEASHed,The Drop by Bro Safari,Gm,85.00,7
unlEASHed,Alien Ant Farm – Smooth Criminal (Studio Acapella) DL Link,Am,127.00,5
unlEASHed,bass! CUT,D#m,0.00,4
unlEASHed,Animals,Em,95.00,7
unlEASHed,"Lahore (Full Song) Gippy Grewal Roach Killa, Dr Zeus New Punjabi Songs 2018 White Hill Music",F#m,111.69,8
unlEASHed,Lohe Da Liver Aa Gaya Hero Govinda Meet Bros Feat. Mika Singh Meet Bros Anjjan,Bm,136.00,8
unlEASHed,Mashup: Dhoom Machale Dhoom DHOOM:3 Katrina Kaif,Fm,110.01,7
unlEASHed,"Wedding Pullav Diganth Manchale, Karan Grover, Anushka Ranjan & Sonalli Sehgall",Em,138.03,7
unlEASHed,Mentuhotep [Haram Records],Em,92.00,6
unlEASHed,Flo Rida feat. David Guetta-Club can't handle me [Lyrics On Screen],C,128.00,7
unlEASHed,Lemon,Em,95.00,6
unlEASHed,LEHMBER HUSSAINPURI,All,92.24,6
unlEASHed,Chak De India - WapKing.cc,Em,105.00,5
unlEASHed,I'm A Fan Ft Jeremih Lyrics,D#,96.00,4
unlEASHed,Whats My Name (Rihanna feat. Drake) - WapLoft.Com,F#m,100.00,6
unlEASHed,Save the Hero,Cm,117.00,6
unlEASHed,Race - Katrina Kaif _ Saif Ali Khan - Monali Thakur - Pritam,Bm,96.00,6
unlEASHed,Pre-Vocal 01 (3),Am,83.24,4
unlEASHed,"Grillz ft. Paul Wall, Ali & Gipp",F#m,83.00,5
unlEASHed,Trap Beat Instrumental - Trap Choir (Prod. By OB Beatzz),F#m,120.00,5
unlEASHed,High You Are (Branchez Trap Remix),A#,137.00,7
unlEASHed,DARU DARU – OFFICIAL VIDEO DEEP JANDU FEAT DIVINE & GANGIS KHAN,Cm,100.00,7
unlEASHed,DVBBS - We Were Young (Original Mix),Am,128.00,7
unlEASHed,"""Hypnotize""",Em,130.56,5
unlEASHed,"Zedd, Liam Payne – Get Low (Studio Acapella) DL Link",C#/Fm,108.01,5
unlEASHed,California Love HD,Gm,91.43,7
unlEASHed,"""Naach Madhubala"" Exclusive Song From Gang Of Ghosts Sharman Joshi, Mahie Gill, Meera Chopra ",D#m,123.77,4
unlEASHed,Pre-Vocal 01 (19),B,127.78,4
unlEASHed,Take care HQ (with lyrics),Cm,122.10,7
unlEASHed,Raftaar Nora Fatehi Remo D'souza India's first DANCEHALL Song,Bm,90.00,6
unlEASHed,Freakum Dress (Video),Cm,99.00,8
unlEASHed,"Damn Son, Where'd You Find This",Dm,90.26,4
unlEASHed,Pav Dharia - Latest Punjabi Songs - Lokdhun Punjabi,G#m,80.00,7
unlEASHed,Love Me Harder,C#m,99.00,6
unlEASHed,Attention instrumentalfx,D#m,100.00,4
unlEASHed,Sexy Chick,D,130.00,7
unlEASHed,Jordan Comolli - Enigma [BassBoosted],D#m,148.00,4
unlEASHed,Daaru Peeke Dance Kuch Kuch Locha Hai Sunny Leone Neha Kakkar Hot Laila,Fm,130.00,7
unlEASHed,See Me Fall (Y2K Remix),Cm,110.00,4
unlEASHed,PROUD,A#m,86.92,5
unlEASHed,I'm the One,G,81.00,6
unlEASHed,Money and the Power,Am,87.00,7
unlEASHed,You & Me Forever (Drake,Bm,156.05,4
unlEASHed,Exclusive: 'Touch My Body' Video Song Alone Bipasha Basu Karan Singh Grover,Dm,105.00,6
unlEASHed,Rishi Rich - Juggy D - Hey Soniye,Cm,100.00,7
unlEASHed,Fireflies,D#,90.00,5
unlEASHed,17 Tooh,Gm,145.99,7
unlEASHed,Guru Randhawa: Lahore (Official Video) Bhushan Kumar DirectorGifty T-Series,F#m,116.71,6
unlEASHed,Shakti Shahrukh Khan & Aishwarya Rai I Sonu Nigam & Alka Yagnik,Cm,133.85,7
unlEASHed,Shoop,Cm,96.84,5
unlEASHed,"""Black Beatles"" (cover by Our Last Night)",D,146.00,7
unlEASHed,Erik Arbores - Get Ready (Original Mix),D#m,126.00,8
unlEASHed,Daddy Yankee – Shaky Shaky (Studio Acapella) DL Link,D#m,88.00,3
unlEASHed,Pro Vocals Shouts (27),All,103.26,4
unlEASHed,Hello,G#,154.98,4
unlEASHed,"""Gallan Goriyan Harbhajan Mann"" {Full Song} Oye Hoye",Cm,90.05,5
unlEASHed,Cheez Badi Video Song Machine Mustafa & Kiara Advani Udit Narayan & Neha Kakkar Tanishk,Fm,97.01,6
unlEASHed,Ore O Raja bahubali 2 hindi Full Video song,Fm,137.33,4
unlEASHed,Kuch Kuch Locha Hai Mashup DJ Notorious Sunny Leone & Ram Kapoor,G#m,130.00,7
unlEASHed,DANCEHALL TUNE,Cm,104.01,7
unlEASHed,I Get The Bag Lyrics,D#m,140.00,4
unlEASHed,"Laga Laga Re (Full Song) Maine Pyaar Kyun Kiya Salmaan Khan, Sushmita Sen",D#m,113.99,5
unlEASHed,PBN,G#m,96.10,6
unlEASHed,Started From The Bottom (Extended) (vk.com/w_u_m),Cm,86.30,6
unlEASHed,lyrics of official song High rated gabru by guru randhwa,Dm,92.00,6
unlEASHed,Ae Dil Hai Mushkil Latest Official Song 2016 Pritam Arijit I Badshah,B,114.00,7
unlEASHed,Survivor (Sickick Trap Remix),G#m,83.00,6
unlEASHed,whatcha_say_acapella,B,131.67,6
unlEASHed,Pre-Vocal 01 (18),F#m,144.84,4
unlEASHed,Gym Class Heroes: Stereo Hearts ft. Adam Levine [OFFICIAL VIDEO],A,120.00,7
unlEASHed,Cash (Zara Bachke) FULL SONG *HQ*,Bm,120.00,6
unlEASHed,Something Just Like This (Live at the BRITs),Bm,103.00,6
unlEASHed,"Queen: London Thumakda Full Video Song Kangana Ranaut, Raj Kumar Rao",C#,151.97,6
unlEASHed,Anikdote - Anomaly,D#m,145.00,6
unlEASHed,Justin Bieber Despacito instrumental,D,89.00,5
unlEASHed,Ludacris – How Low (Studio Acapella) DL Link,All,144.01,4
unlEASHed,Bitches N Marijuana,D#m,140.34,4
unlEASHed,Chichora Piya (Official Full Song Video) Action Jackson Ajay Devgn & Sonakshi Sinha,D#,140.00,6
unlEASHed,Pre-Vocal 01 (13),Dm,94.92,4
unlEASHed,Mankirt Aulakh Latest Punjabi Songs 2016 Speed Records,D#m,84.00,7
unlEASHed,Intro (Live),Bm,117.44,8
unlEASHed,Itna Tumhe Full Audio Song Yaseer Desai & Shashaa Tirupati Abbas-Mustan T-Series,Em,102.50,5
unlEASHed,HAH,All,0.00,4
unlEASHed,Chete Karda 2 (Full Song) Resham Singh Anmol Feat Fateh Latest Punjabi Song 2017 Speed Records,Em,82.00,6
unlEASHed,Harlem Shake,A#m,140.00,7
unlEASHed,,Cm,156.00,7
unlEASHed,Candy Shop ft. Olivia,F#m,98.01,6
unlEASHed,Jaguar,Am,140.00,6
unlEASHed,Borderline,B,80.00,7
unlEASHed,Official Music Video),Fm,150.00,6
unlEASHed,Saathi Lata Mangeshkar Vyjayanthimala & Rajendra Kumar,Am,152.30,3
unlEASHed,Killing Our Memories [HD],F#m,81.00,7
unlEASHed,Trap Queen (K Theory Remix),Am,150.01,7
unlEASHed,"""Sunny Sunny Yaariyan"" Full Video Song (Film Version) Himansh Kohli, Rakul Preet",A,130.02,7
unlEASHed,DAANG (Official Song) MixSingh & Deep Kahlon Latest Songs 2017 GK.DIGITAL,Em,85.00,5
unlEASHed,Stay With Me,C,85.01,5
unlEASHed,30 Say Shava Shava,Am,98.77,6
unlEASHed,Full Song Band Baaja Baaraat Ranveer Singh Anushka Sharma Benny Dayal Himani,Gm,100.00,6
unlEASHed,Mujhse Dosti Karoge,Gm,104.82,5
unlEASHed,The Streets,Em,97.17,6
unlEASHed,If Only,Em,137.99,7
unlEASHed,Jordan Comolli - Rise,D#m,145.00,7
unlEASHed,Desiigner – Tiimmy Turner (Studio Acapella) DL Link,F#m,123.02,4
unlEASHed,EDM Vocal Vol 2 (35),Am,0.00,4
unlEASHed,Fun.: Some Nights [OFFICIAL VIDEO],C,112.48,7
unlEASHed,"'Chittiyaan Kalaiyaan' FULL SONG with LYRICS Roy Meet Bros Anjjan, Kanika Kapoor T-SERIES",G,100.00,7
unlEASHed,Ho Gaya Talli Super Singh Diljit Dosanjh & Sonam Bajwa Jatinder Shah,D#m,90.08,6
unlEASHed,Hello,G#,154.98,4
unlEASHed,"""Neendein Khul Jaati Hain"" Video Song Meet Bros ft. Mika Singh Kanika Hate Story 3",G#,102.13,6
unlEASHed,Gulf Music l Arabian Desert Trap l Best Car Music l The Crew By V.F.M.style,Em,101.00,8
unlEASHed,With That (feat. Duke) [HQ],Dm,124.00,8
unlEASHed,FINGER TRVP,Fm,140.00,8
unlEASHed,OFFICIAL VIDEO - DNA FT. LEHMBER HUSSAINPURI,Fm,91.50,6
unlEASHed,Yeah Right (mp3goo.com),G#m,150.00,5
unlEASHed,DNA Kendrik Lyrics,Bm,139.97,6
unlEASHed,Work from Home,G#,105.00,5
unlEASHed,Dangerously In Love (Live) - The Beyoncé Experience,D#m,100.00,4
unlEASHed,Fresh Off The Grill (Bass Boosted),Cm,95.00,5
unlEASHed,Yung Joc-Patron,All,158.00,5
unlEASHed,Pro Vocals Shouts (18),Fm,110.04,4
